date,time,open,high,low,close,volume
2015.07.09,00:00,1.10754,1.11247,1.09909,1.10369,117125
2015.07.10,00:00,1.10312,1.12156,1.10294,1.11437,122477
2015.07.13,00:00,1.10940,1.11964,1.09949,1.10033,113996
2015.07.14,00:00,1.09969,1.10828,1.09653,1.10054,106258
2015.07.15,00:00,1.10079,1.10352,1.09292,1.09455,110288
2015.07.16,00:00,1.09529,1.09620,1.08547,1.08739,130255
2015.07.17,00:00,1.08737,1.09064,1.08276,1.08279,104717
2015.07.20,00:00,1.08308,1.08697,1.08079,1.08243,100403
2015.07.21,00:00,1.08238,1.09686,1.08110,1.09335,122874
2015.07.22,00:00,1.09336,1.09662,1.08687,1.09273,119498
2015.07.23,00:00,1.09272,1.10175,1.09211,1.09848,126752
2015.07.24,00:00,1.09848,1.09952,1.09247,1.09752,101181
2015.07.27,00:00,1.09816,1.11287,1.09684,1.10878,125606
2015.07.28,00:00,1.10879,1.10991,1.10215,1.10588,109066
2015.07.29,00:00,1.10587,1.10833,1.09662,1.09830,120550
2015.07.30,00:00,1.09831,1.09887,1.08927,1.09317,117957
2015.07.31,00:00,1.09318,1.11136,1.09205,1.09816,143060
2015.08.03,00:00,1.09718,1.09953,1.09407,1.09490,109740
2015.08.04,00:00,1.09491,1.09870,1.08784,1.08807,119315
2015.08.05,00:00,1.08808,1.09334,1.08474,1.09049,127031
2015.08.06,00:00,1.09050,1.09434,1.08729,1.09242,104934
2015.08.07,00:00,1.09232,1.09776,1.08547,1.09639,114853
2015.08.10,00:00,1.09638,1.10407,1.09246,1.10186,102066
2015.08.11,00:00,1.10191,1.10877,1.09599,1.10415,141594
2015.08.12,00:00,1.10415,1.12134,1.10237,1.11569,141043
2015.08.13,00:00,1.11570,1.11885,1.10793,1.11486,110867
2015.08.14,00:00,1.11486,1.11881,1.10972,1.11071,99933
2015.08.17,00:00,1.11138,1.11243,1.10581,1.10771,92319
2015.08.18,00:00,1.10770,1.10933,1.10168,1.10232,88073
2015.08.19,00:00,1.10233,1.11339,1.10172,1.11190,120505
2015.08.20,00:00,1.11190,1.12442,1.11065,1.12407,129063
2015.08.21,00:00,1.12406,1.13882,1.12287,1.13846,157888
2015.08.24,00:00,1.13768,1.17134,1.13689,1.16175,268272
2015.08.25,00:00,1.16174,1.16212,1.13958,1.15156,231642
2015.08.26,00:00,1.15143,1.15609,1.12909,1.13135,218781
2015.08.27,00:00,1.13137,1.13641,1.12025,1.12443,166295
2015.08.28,00:00,1.12443,1.13092,1.11554,1.11796,135615
2015.08.31,00:00,1.11697,1.12620,1.11687,1.12096,112050
2015.09.01,00:00,1.12098,1.13314,1.12076,1.13140,162714
2015.09.02,00:00,1.12555,1.12723,1.12165,1.12279,39159
2015.09.03,00:00,1.12235,1.12433,1.10872,1.11233,79109
2015.09.04,00:00,1.11223,1.11887,1.10898,1.11512,81513
2015.09.07,00:00,1.11574,1.11776,1.11214,1.11706,57896
2015.09.08,00:00,1.11682,1.12294,1.11525,1.12029,74318
2015.09.09,00:00,1.12003,1.12162,1.11317,1.12075,76337
2015.09.10,00:00,1.12092,1.12952,1.11717,1.12793,85059
2015.09.11,00:00,1.12778,1.13494,1.12541,1.13333,72521
2015.09.14,00:00,1.13315,1.13731,1.12835,1.13154,64488
2015.09.15,00:00,1.13160,1.13286,1.12589,1.12690,66091
2015.09.16,00:00,1.12694,1.13205,1.12140,1.12920,62430
2015.09.17,00:00,1.12892,1.14411,1.12846,1.14346,70516
2015.09.18,00:00,1.14337,1.14598,1.12694,1.12939,80599
2015.09.21,00:00,1.12837,1.13301,1.11811,1.11889,68046
2015.09.22,00:00,1.11888,1.12075,1.11132,1.11325,67977
2015.09.23,00:00,1.11195,1.12130,1.11051,1.11834,69647
2015.09.24,00:00,1.11858,1.12959,1.11644,1.12308,78818
2015.09.25,00:00,1.12295,1.12339,1.11161,1.12062,75156
2015.09.28,00:00,1.11858,1.12475,1.11464,1.12438,126557
2015.09.29,00:00,1.12441,1.12814,1.11937,1.12494,142195
2015.09.30,00:00,1.12486,1.12612,1.11567,1.11750,125826
2015.10.01,00:00,1.11751,1.12085,1.11345,1.11944,116740
2015.10.02,00:00,1.11943,1.13180,1.11498,1.12086,144820
2015.10.05,00:00,1.12198,1.12887,1.11728,1.11874,128296
2015.10.06,00:00,1.11873,1.12790,1.11714,1.12721,117260
2015.10.07,00:00,1.12721,1.12837,1.12108,1.12367,123042
2015.10.08,00:00,1.12367,1.13266,1.12340,1.12757,117686
2015.10.09,00:00,1.12757,1.13867,1.12666,1.13567,125304
2015.10.12,00:00,1.13607,1.13963,1.13541,1.13578,76543
2015.10.13,00:00,1.13578,1.14105,1.13437,1.13784,106757
2015.10.14,00:00,1.13785,1.14885,1.13761,1.14727,120278
2015.10.15,00:00,1.14728,1.14947,1.13625,1.13788,134294
2015.10.16,00:00,1.13792,1.13958,1.13337,1.13467,116640
2015.10.19,00:00,1.13556,1.13784,1.13052,1.13259,109333
2015.10.20,00:00,1.13262,1.13866,1.13234,1.13457,92926
2015.10.21,00:00,1.13457,1.13768,1.13337,1.13384,91334
2015.10.22,00:00,1.13382,1.13505,1.10996,1.11076,137072
2015.10.23,00:00,1.11076,1.11393,1.09960,1.10153,145156
2015.10.25,00:00,1.10015,1.10078,1.10009,1.10065,629
2015.10.26,00:00,1.10066,1.10678,1.10032,1.10520,109064
2015.10.27,00:00,1.10520,1.10781,1.10296,1.10453,100299
2015.10.28,00:00,1.10451,1.10950,1.08963,1.09267,121413
2015.10.29,00:00,1.09267,1.09858,1.09026,1.09852,124979
2015.10.30,00:00,1.09854,1.10720,1.09649,1.10031,139958
2015.11.02,00:00,1.10351,1.10522,1.09999,1.10151,103061
2015.11.03,00:00,1.10147,1.10297,1.09359,1.09633,105963
2015.11.04,00:00,1.09637,1.09673,1.08431,1.08649,125464
2015.11.05,00:00,1.08646,1.08968,1.08331,1.08829,122261
2015.11.06,00:00,1.08828,1.08931,1.07030,1.07383,121729
2015.11.09,00:00,1.07296,1.07895,1.07190,1.07507,123449
2015.11.10,00:00,1.07516,1.07635,1.06738,1.07234,124360
2015.11.11,00:00,1.07234,1.07731,1.07051,1.07421,114305
2015.11.12,00:00,1.07420,1.08299,1.06906,1.08135,163515
2015.11.13,00:00,1.08127,1.08164,1.07136,1.07711,143001
2015.11.16,00:00,1.07403,1.07574,1.06741,1.06859,133690
2015.11.17,00:00,1.06860,1.06903,1.06303,1.06411,135762
2015.11.18,00:00,1.06412,1.06919,1.06166,1.06589,120951
2015.11.19,00:00,1.06588,1.07624,1.06549,1.07331,148182
2015.11.20,00:00,1.07331,1.07376,1.06398,1.06452,130708
2015.11.23,00:00,1.06391,1.06568,1.05924,1.06367,132332
2015.11.24,00:00,1.06369,1.06732,1.06197,1.06428,136713
2015.11.25,00:00,1.06429,1.06892,1.05660,1.06237,151240
2015.11.26,00:00,1.06237,1.06274,1.06000,1.06093,79945
2015.11.27,00:00,1.06094,1.06380,1.05684,1.05935,101495
2015.11.30,00:00,1.05895,1.05949,1.05579,1.05645,104265
2015.12.01,00:00,1.05645,1.06372,1.05629,1.06324,125079
2015.12.02,00:00,1.06323,1.06365,1.05507,1.06144,133092
2015.12.03,00:00,1.06145,1.09809,1.05158,1.09399,185819
2015.12.04,00:00,1.09399,1.09562,1.08360,1.08837,180022
2015.12.07,00:00,1.08747,1.08875,1.07961,1.08371,113020
2015.12.08,00:00,1.08369,1.09024,1.08301,1.08917,121801
2015.12.09,00:00,1.08918,1.10429,1.08791,1.10252,148665
2015.12.10,00:00,1.10251,1.10252,1.09251,1.09404,130962
2015.12.11,00:00,1.09406,1.10307,1.09265,1.09877,147660
2015.12.14,00:00,1.09843,1.10488,1.09456,1.09919,157605
2015.12.15,00:00,1.09922,1.10596,1.09047,1.09299,140029
2015.12.16,00:00,1.09303,1.10114,1.08880,1.09112,161313
2015.12.17,00:00,1.09112,1.09137,1.08026,1.08252,138406
2015.12.18,00:00,1.08249,1.08745,1.08050,1.08649,148632
2015.12.21,00:00,1.08519,1.09389,1.08466,1.09146,114724
2015.12.22,00:00,1.09147,1.09841,1.09023,1.09570,107311
2015.12.23,00:00,1.09569,1.09569,1.08700,1.09101,89825
2015.12.24,00:00,1.09102,1.09676,1.09041,1.09578,54476
2015.12.28,00:00,1.09450,1.09925,1.09449,1.09670,67197
2015.12.29,00:00,1.09670,1.09917,1.08992,1.09194,79272
2015.12.30,00:00,1.09197,1.09438,1.09020,1.09325,84143
2015.12.31,00:00,1.09319,1.09372,1.08529,1.08576,68637
2016.01.04,00:00,1.08735,1.09464,1.07811,1.08302,143174
2016.01.05,00:00,1.08303,1.08387,1.07106,1.07480,115742
2016.01.06,00:00,1.07478,1.07995,1.07146,1.07811,133825
2016.01.07,00:00,1.07814,1.09401,1.07709,1.09318,163822
2016.01.08,00:00,1.09322,1.09335,1.08032,1.09238,169405
2016.01.11,00:00,1.09193,1.09698,1.08479,1.08590,134188
2016.01.12,00:00,1.08590,1.09003,1.08198,1.08580,145515
2016.01.13,00:00,1.08579,1.08879,1.08049,1.08772,152272
2016.01.14,00:00,1.08771,1.09431,1.08346,1.08649,167724
2016.01.15,00:00,1.08654,1.09846,1.08547,1.09091,179749
2016.01.18,00:00,1.09254,1.09278,1.08689,1.08915,114402
2016.01.19,00:00,1.08915,1.09389,1.08594,1.09069,146961
2016.01.20,00:00,1.09068,1.09760,1.08772,1.08879,184149
2016.01.21,00:00,1.08879,1.09213,1.07775,1.08736,207857
2016.01.22,00:00,1.08737,1.08765,1.07893,1.07952,158912
2016.01.25,00:00,1.07931,1.08568,1.07885,1.08492,130195
2016.01.26,00:00,1.08491,1.08743,1.08188,1.08703,129895
2016.01.27,00:00,1.08703,1.09163,1.08506,1.08925,150765
2016.01.28,00:00,1.08925,1.09676,1.08696,1.09395,152479
2016.01.29,00:00,1.09395,1.09486,1.08099,1.08290,199479
2016.02.01,00:00,1.08326,1.09128,1.08148,1.08870,130325
2016.02.02,00:00,1.08876,1.09401,1.08851,1.09183,135011
2016.02.03,00:00,1.09179,1.11454,1.09037,1.11055,180643
2016.02.04,00:00,1.11054,1.12390,1.10696,1.12083,204901
2016.02.05,00:00,1.12084,1.12502,1.11089,1.11557,180430
2016.02.08,00:00,1.11432,1.12158,1.10866,1.11925,174355
2016.02.09,00:00,1.11926,1.13382,1.11623,1.12929,221222
2016.02.10,00:00,1.12930,1.13115,1.11605,1.12920,210596
2016.02.11,00:00,1.12916,1.13764,1.12739,1.13242,238780
2016.02.12,00:00,1.13233,1.13337,1.12141,1.12529,195625
2016.02.15,00:00,1.12367,1.12499,1.11279,1.11547,138340
2016.02.16,00:00,1.11547,1.11928,1.11242,1.11439,161442
2016.02.17,00:00,1.11438,1.11790,1.11059,1.11273,168523
2016.02.18,00:00,1.11273,1.11496,1.10710,1.11061,159501
2016.02.19,00:00,1.11061,1.11393,1.10667,1.11287,156872
2016.02.22,00:00,1.11113,1.11248,1.10032,1.10296,141638
2016.02.23,00:00,1.10296,1.10528,1.09901,1.10193,157693
2016.02.24,00:00,1.10194,1.10465,1.09573,1.10126,171942
2016.02.25,00:00,1.10126,1.10501,1.09868,1.10173,155032
2016.02.26,00:00,1.10172,1.10683,1.09117,1.09295,152934
2016.02.29,00:00,1.09141,1.09626,1.08593,1.08728,147039
2016.03.01,00:00,1.08728,1.08936,1.08342,1.08657,154078
2016.03.02,00:00,1.08652,1.08812,1.08255,1.08681,144584
2016.03.03,00:00,1.08678,1.09728,1.08535,1.09548,137182
2016.03.04,00:00,1.09554,1.10435,1.09031,1.10038,150518
2016.03.07,00:00,1.09895,1.10258,1.09402,1.10142,111846
2016.03.08,00:00,1.10142,1.10580,1.09937,1.10108,132016
2016.03.09,00:00,1.10108,1.10349,1.09461,1.09986,115971
2016.03.10,00:00,1.09988,1.12179,1.08222,1.11774,153904
2016.03.11,00:00,1.11774,1.12097,1.10804,1.11464,132900
2016.03.14,00:00,1.11373,1.11761,1.10777,1.11013,102544
2016.03.15,00:00,1.11014,1.11249,1.10718,1.11084,105768
2016.03.16,00:00,1.11084,1.12422,1.10577,1.12228,118562
2016.03.17,00:00,1.12228,1.13424,1.12052,1.13178,134267
2016.03.18,00:00,1.13174,1.13367,1.12559,1.12696,105964
2016.03.21,00:00,1.12594,1.12849,1.12344,1.12412,95592
2016.03.22,00:00,1.12409,1.12601,1.11883,1.12173,105366
2016.03.23,00:00,1.12175,1.12235,1.11595,1.11807,95505
2016.03.24,00:00,1.11802,1.11876,1.11442,1.11745,90541
2016.03.25,00:00,1.11748,1.11808,1.11540,1.11609,34751
2016.03.28,00:00,1.11619,1.12198,1.11530,1.11955,42137
2016.03.29,00:00,1.11950,1.13032,1.11689,1.12896,103523
2016.03.30,00:00,1.12897,1.13654,1.12834,1.13364,111324
2016.03.31,00:00,1.13364,1.14118,1.13101,1.13783,109470
2016.04.01,00:00,1.13782,1.14379,1.13347,1.13896,119186
2016.04.04,00:00,1.14011,1.14126,1.13574,1.13900,97326
2016.04.05,00:00,1.13895,1.14051,1.13359,1.13825,105696
2016.04.06,00:00,1.13825,1.14318,1.13268,1.13990,109460
2016.04.07,00:00,1.13990,1.14541,1.13376,1.13767,119328
2016.04.08,00:00,1.13763,1.14194,1.13491,1.13880,102604
2016.04.11,00:00,1.14142,1.14473,1.13722,1.14058,89782
2016.04.12,00:00,1.14046,1.14646,1.13457,1.13861,97895
2016.04.13,00:00,1.13852,1.13912,1.12680,1.12729,103729
2016.04.14,00:00,1.12728,1.12947,1.12337,1.12679,94434
2016.04.15,00:00,1.12681,1.13170,1.12457,1.12835,89050
2016.04.18,00:00,1.12991,1.13320,1.12737,1.13109,77791
2016.04.19,00:00,1.13114,1.13845,1.13032,1.13578,79419
2016.04.20,00:00,1.13576,1.13878,1.12905,1.12962,95627
2016.04.21,00:00,1.12963,1.13980,1.12699,1.12871,108430
2016.04.22,00:00,1.12870,1.13086,1.12182,1.12226,106341
2016.04.25,00:00,1.12178,1.12782,1.12178,1.12664,80828
2016.04.26,00:00,1.12667,1.13397,1.12563,1.12969,83447
2016.04.27,00:00,1.12968,1.13609,1.12717,1.13192,85408
2016.04.28,00:00,1.13223,1.13679,1.12963,1.13480,123963
2016.04.29,00:00,1.13480,1.14593,1.13473,1.14456,124962
2016.05.02,00:00,1.14602,1.15356,1.14481,1.15321,83123
2016.05.03,00:00,1.15321,1.16158,1.14953,1.14961,90123
2016.05.04,00:00,1.14962,1.15292,1.14663,1.14863,95025
2016.05.05,00:00,1.14860,1.14937,1.13859,1.14048,78710
2016.05.06,00:00,1.14047,1.14781,1.13865,1.14030,82543
2016.05.09,00:00,1.13960,1.14197,1.13755,1.13834,85917
2016.05.10,00:00,1.13833,1.14098,1.13586,1.13718,81466
2016.05.11,00:00,1.13716,1.14465,1.13686,1.14258,78725
2016.05.12,00:00,1.14258,1.14291,1.13706,1.13756,83909
2016.05.13,00:00,1.13755,1.13798,1.12830,1.13054,97811
2016.05.16,00:00,1.13114,1.13422,1.13022,1.13200,75230
2016.05.17,00:00,1.13205,1.13483,1.13019,1.13123,86235
2016.05.18,00:00,1.13122,1.13161,1.12142,1.12153,104540
2016.05.19,00:00,1.12153,1.12299,1.11800,1.12023,101301
2016.05.20,00:00,1.12029,1.12372,1.11962,1.12221,79539
2016.05.23,00:00,1.12087,1.12428,1.11875,1.12196,69072
2016.05.24,00:00,1.12196,1.12269,1.11323,1.11402,77204
2016.05.25,00:00,1.11401,1.11668,1.11288,1.11547,75050
2016.05.26,00:00,1.11548,1.12168,1.11494,1.11931,76941
2016.05.27,00:00,1.11932,1.12005,1.11094,1.11113,72568
2016.05.30,00:00,1.11133,1.11446,1.10980,1.11385,58644
2016.05.31,00:00,1.11386,1.11734,1.11222,1.11316,101011
2016.06.01,00:00,1.11316,1.11942,1.11141,1.11874,103135
2016.06.02,00:00,1.11875,1.12199,1.11453,1.11507,97657
2016.06.03,00:00,1.11504,1.13736,1.11368,1.13658,105278
2016.06.06,00:00,1.13560,1.13928,1.13260,1.13539,92057
2016.06.07,00:00,1.13546,1.13805,1.13388,1.13568,78629
2016.06.08,00:00,1.13569,1.14106,1.13545,1.13917,76335
2016.06.09,00:00,1.13917,1.14155,1.13056,1.13164,83231
2016.06.10,00:00,1.13165,1.13214,1.12452,1.12493,96531
2016.06.13,00:00,1.12494,1.13029,1.12319,1.12894,111806
2016.06.14,00:00,1.12898,1.12983,1.11888,1.12071,87572
2016.06.15,00:00,1.12054,1.12979,1.11897,1.12589,88349
2016.06.16,00:00,1.12590,1.12947,1.11309,1.12248,132178
2016.06.17,00:00,1.12248,1.12962,1.12229,1.12738,103029
2016.06.20,00:00,1.13316,1.13824,1.13020,1.13138,105068
2016.06.21,00:00,1.13134,1.13494,1.12410,1.12423,93883
2016.06.22,00:00,1.12423,1.13375,1.12363,1.12950,90179
2016.06.23,00:00,1.12949,1.14213,1.12949,1.13848,113236
2016.06.24,00:00,1.13827,1.14281,1.09115,1.10863,257643
2016.06.27,00:00,1.10072,1.10835,1.09708,1.10231,167024
2016.06.28,00:00,1.10235,1.11116,1.10100,1.10627,117405
2016.06.29,00:00,1.10634,1.11303,1.10492,1.11229,114283
2016.06.30,00:00,1.11227,1.11544,1.10244,1.11064,128494
2016.07.01,00:00,1.11061,1.11678,1.10720,1.11338,100426
2016.07.04,00:00,1.11249,1.11596,1.10978,1.11523,66764
2016.07.05,00:00,1.11530,1.11865,1.10622,1.10754,94103
2016.07.06,00:00,1.10756,1.11116,1.10289,1.11006,118231
2016.07.07,00:00,1.11006,1.11071,1.10526,1.10613,97079
2016.07.08,00:00,1.10612,1.11198,1.10018,1.10478,90127
2016.07.11,00:00,1.10499,1.10747,1.10157,1.10576,93236
2016.07.12,00:00,1.10574,1.11262,1.10520,1.10602,103534
2016.07.13,00:00,1.10603,1.11199,1.10421,1.10892,97459
2016.07.14,00:00,1.10892,1.11649,1.10874,1.11185,107324
2016.07.15,00:00,1.11188,1.11489,1.10247,1.10320,106195
2016.07.18,00:00,1.10490,1.10842,1.10374,1.10751,84509
2016.07.19,00:00,1.10752,1.10803,1.09997,1.10206,83048
2016.07.20,00:00,1.10212,1.10300,1.09813,1.10133,79868
2016.07.21,00:00,1.10132,1.10600,1.09794,1.10262,107638
2016.07.22,00:00,1.10260,1.10409,1.09554,1.09726,93718
2016.07.25,00:00,1.09710,1.09986,1.09519,1.09947,77265
2016.07.26,00:00,1.09947,1.10299,1.09780,1.09858,81868
2016.07.27,00:00,1.09861,1.10647,1.09614,1.10576,99478
2016.07.28,00:00,1.10576,1.11196,1.10520,1.10777,93107
2016.07.29,00:00,1.10772,1.11974,1.10728,1.11708,106028
2016.08.01,00:00,1.11749,1.11837,1.11550,1.11611,76976
2016.08.02,00:00,1.11610,1.12338,1.11582,1.12229,87551
2016.08.03,00:00,1.12235,1.12270,1.11408,1.11481,76179
2016.08.04,00:00,1.11485,1.11563,1.11137,1.11288,82013
2016.08.05,00:00,1.11290,1.11613,1.10458,1.10850,75887
2016.08.08,00:00,1.10809,1.11051,1.10721,1.10874,63880
2016.08.09,00:00,1.10872,1.11226,1.10704,1.11162,67138
2016.08.10,00:00,1.11170,1.11902,1.11123,1.11746,76325
2016.08.11,00:00,1.11748,1.11915,1.11352,1.11365,72198
2016.08.12,00:00,1.11366,1.12213,1.11313,1.11577,60361
2016.08.15,00:00,1.11690,1.12038,1.11534,1.11829,60802
2016.08.16,00:00,1.11823,1.13225,1.11774,1.12782,86989
2016.08.17,00:00,1.12782,1.13160,1.12406,1.12890,80831
2016.08.18,00:00,1.12890,1.13663,1.12861,1.13540,88289
2016.08.19,00:00,1.13539,1.13597,1.13039,1.13231,74476
2016.08.22,00:00,1.13090,1.13305,1.12709,1.13198,77761
2016.08.23,00:00,1.13194,1.13551,1.13031,1.13039,70350
2016.08.24,00:00,1.13042,1.13113,1.12451,1.12631,72675
2016.08.25,00:00,1.12629,1.12974,1.12591,1.12839,58526
2016.08.26,00:00,1.12827,1.13408,1.11806,1.11911,83732
2016.08.29,00:00,1.11780,1.12077,1.11580,1.11886,73428
2016.08.30,00:00,1.11885,1.11924,1.11321,1.11397,69579
2016.08.31,00:00,1.11417,1.11654,1.11232,1.11576,74984
2016.09.01,00:00,1.11575,1.12053,1.11275,1.11967,74848
2016.09.02,00:00,1.11964,1.12521,1.11505,1.11535,79643
2016.09.05,00:00,1.11579,1.11824,1.11394,1.11472,53275
2016.09.06,00:00,1.11472,1.12631,1.11406,1.12553,72487
2016.09.07,00:00,1.12552,1.12712,1.12289,1.12388,75302
2016.09.08,00:00,1.12388,1.13271,1.12346,1.12600,84418
2016.09.09,00:00,1.12594,1.12852,1.11984,1.12309,77255
2016.09.12,00:00,1.12361,1.12681,1.12103,1.12343,90706
2016.09.13,00:00,1.12343,1.12602,1.12039,1.12196,86272
2016.09.14,00:00,1.12196,1.12738,1.12104,1.12491,77629
2016.09.15,00:00,1.12486,1.12840,1.12191,1.12425,83365
2016.09.16,00:00,1.12424,1.12499,1.11495,1.11557,76528
2016.09.19,00:00,1.11526,1.11976,1.11508,1.11735,68722
2016.09.20,00:00,1.11735,1.12133,1.11499,1.11502,78589
2016.09.21,00:00,1.11503,1.11965,1.11229,1.11887,101805
2016.09.22,00:00,1.11889,1.12571,1.11847,1.12071,78876
2016.09.23,00:00,1.12071,1.12405,1.11938,1.12217,74414
2016.09.26,00:00,1.12292,1.12791,1.12210,1.12536,71618
2016.09.27,00:00,1.12533,1.12588,1.11909,1.12144,76141
2016.09.28,00:00,1.12136,1.12368,1.11818,1.12163,74483
2016.09.29,00:00,1.12163,1.12498,1.11968,1.12212,79757
2016.09.30,00:00,1.12218,1.12506,1.11533,1.12393,95016
2016.10.03,00:00,1.12284,1.12438,1.12053,1.12113,61531
2016.10.04,00:00,1.12113,1.12389,1.11380,1.12047,85025
2016.10.05,00:00,1.12048,1.12334,1.11897,1.12039,72849
2016.10.06,00:00,1.12045,1.12125,1.11399,1.11497,66797
2016.10.07,00:00,1.11489,1.12049,1.11043,1.11993,111587
2016.10.10,00:00,1.11790,1.12034,1.11314,1.11376,71839
2016.10.11,00:00,1.11376,1.11424,1.10488,1.10538,90921
2016.10.12,00:00,1.10537,1.10677,1.10045,1.10072,97142
2016.10.13,00:00,1.10071,1.10576,1.09856,1.10556,90893
2016.10.14,00:00,1.10551,1.10584,1.09684,1.09694,83978
2016.10.17,00:00,1.09687,1.10079,1.09638,1.09984,83823
2016.10.18,00:00,1.09987,1.10262,1.09699,1.09803,82721
2016.10.19,00:00,1.09803,1.10048,1.09550,1.09734,81573
2016.10.20,00:00,1.09731,1.10394,1.09157,1.09286,93181
2016.10.21,00:00,1.09290,1.09297,1.08594,1.08828,86081
2016.10.24,00:00,1.08812,1.08996,1.08595,1.08809,76691
2016.10.25,00:00,1.08813,1.09048,1.08510,1.08882,96362
2016.10.26,00:00,1.08879,1.09464,1.08743,1.09077,91168
2016.10.27,00:00,1.09071,1.09421,1.08823,1.08948,93385
2016.10.28,00:00,1.08948,1.09915,1.08929,1.09849,108841
2016.10.31,00:00,1.09916,1.09916,1.09357,1.09799,78701
2016.11.01,00:00,1.09804,1.10690,1.09599,1.10551,90375
2016.11.02,00:00,1.10552,1.11230,1.10495,1.10946,105693
2016.11.03,00:00,1.10950,1.11258,1.10596,1.11040,93365
2016.11.04,00:00,1.11035,1.11412,1.10798,1.11367,83969
2016.11.07,00:00,1.10653,1.11102,1.10274,1.10401,87799
2016.11.08,00:00,1.10398,1.10670,1.10088,1.10241,84365
2016.11.09,00:00,1.10249,1.12995,1.09069,1.09087,295835
2016.11.10,00:00,1.09092,1.09534,1.08648,1.08910,164903
2016.11.11,00:00,1.08892,1.09234,1.08303,1.08511,152185
2016.11.14,00:00,1.08324,1.08417,1.07091,1.07372,164628
2016.11.15,00:00,1.07368,1.08168,1.07142,1.07223,129205
2016.11.16,00:00,1.07225,1.07596,1.06662,1.06906,116906
2016.11.17,00:00,1.06906,1.07456,1.06200,1.06252,117879
2016.11.18,00:00,1.06250,1.06428,1.05692,1.05865,138049
2016.11.21,00:00,1.05929,1.06492,1.05785,1.06273,126063
2016.11.22,00:00,1.06273,1.06579,1.05835,1.06254,114252
2016.11.23,00:00,1.06245,1.06436,1.05260,1.05520,112325
2016.11.24,00:00,1.05519,1.05853,1.05180,1.05518,99318
2016.11.25,00:00,1.05519,1.06275,1.05385,1.05880,125099
2016.11.28,00:00,1.06085,1.06856,1.05635,1.06139,124042
2016.11.29,00:00,1.06139,1.06542,1.05648,1.06492,111213
2016.11.30,00:00,1.06492,1.06666,1.05525,1.05870,134860
2016.12.01,00:00,1.05870,1.06686,1.05845,1.06621,131488
2016.12.02,00:00,1.06613,1.06897,1.06252,1.06628,117864
2016.12.05,00:00,1.06617,1.07966,1.05057,1.07640,178529
2016.12.06,00:00,1.07639,1.07854,1.06985,1.07174,100636
2016.12.07,00:00,1.07174,1.07683,1.07099,1.07526,83134
2016.12.08,00:00,1.07522,1.08732,1.05972,1.06129,129688
2016.12.09,00:00,1.06129,1.06299,1.05310,1.05576,87090
2016.12.12,00:00,1.05291,1.06518,1.05252,1.06334,85839
2016.12.13,00:00,1.06335,1.06673,1.06038,1.06236,77682
2016.12.14,00:00,1.06249,1.06701,1.04959,1.05331,96743
2016.12.15,00:00,1.05333,1.05393,1.03663,1.04130,135832
2016.12.16,00:00,1.04128,1.04742,1.04009,1.04454,102140
2016.12.19,00:00,1.04379,1.04793,1.03926,1.04013,90245
2016.12.20,00:00,1.04010,1.04179,1.03521,1.03862,85683
2016.12.21,00:00,1.03863,1.04511,1.03824,1.04225,76117
2016.12.22,00:00,1.04231,1.04995,1.04221,1.04339,85305
2016.12.23,00:00,1.04346,1.04687,1.04263,1.04508,55425
2016.12.27,00:00,1.04499,1.04633,1.04323,1.04546,50622
2016.12.28,00:00,1.04534,1.04795,1.03720,1.04100,69639
2016.12.29,00:00,1.04153,1.04938,1.04079,1.04870,90290
2016.12.30,00:00,1.04863,1.06527,1.04819,1.05191,129005
2017.01.03,00:00,1.04529,1.04901,1.03401,1.04038,105785
2017.01.04,00:00,1.04045,1.04998,1.03896,1.04868,105447
2017.01.05,00:00,1.04850,1.06152,1.04806,1.06047,145085
2017.01.06,00:00,1.06047,1.06214,1.05249,1.05310,113692
2017.01.09,00:00,1.05284,1.05830,1.05106,1.05717,98084
2017.01.10,00:00,1.05732,1.06270,1.05508,1.05518,116423
2017.01.11,00:00,1.05526,1.06227,1.04536,1.05804,140897
2017.01.12,00:00,1.05808,1.06847,1.05713,1.06106,143301
2017.01.13,00:00,1.06112,1.06756,1.05961,1.06405,109958
2017.01.16,00:00,1.06031,1.06359,1.05792,1.05951,83240
2017.01.17,00:00,1.05947,1.07193,1.05947,1.07129,134051
2017.01.18,00:00,1.07122,1.07153,1.06274,1.06274,102289
2017.01.19,00:00,1.06285,1.06766,1.05890,1.06636,126573
2017.01.20,00:00,1.06640,1.07095,1.06251,1.06982,122315
2017.01.23,00:00,1.07008,1.07691,1.06936,1.07636,113274
2017.01.24,00:00,1.07634,1.07749,1.07202,1.07291,98745
2017.01.25,00:00,1.07299,1.07698,1.07112,1.07457,97965
2017.01.26,00:00,1.07459,1.07657,1.06577,1.06819,103227
2017.01.27,00:00,1.06820,1.07249,1.06584,1.06963,91430
2017.01.30,00:00,1.07175,1.07401,1.06202,1.06924,98320
2017.01.31,00:00,1.06924,1.08123,1.06845,1.07972,129679
2017.02.01,00:00,1.07972,1.08075,1.07301,1.07664,109450
2017.02.02,00:00,1.07672,1.08288,1.07558,1.07578,115533
2017.02.03,00:00,1.07578,1.07976,1.07103,1.07790,111283
2017.02.06,00:00,1.07874,1.07900,1.07057,1.07473,99465
2017.02.07,00:00,1.07475,1.07498,1.06561,1.06823,98994
